Symbol,Company_Name,Sector,Data_Exising,History_Existing
ARBK,Argo Blockchain plc American Depositary Shares,Finance,True,759.0
ARBKL,Argo Blockchain plc 8.75% Senior Notes due 2026,Finance,True,719.0
ARC,ARC Document Solutions Inc. Common Stock,Consumer Discretionary,True,4946.0
ARCB,ArcBest Corporation Common Stock,Industrials,True,6225.0
ARCC,Ares Capital Corporation Common Stock,Finance,True,5031.0
ARCH,Arch Resources Inc. Class A Common Stock,Energy,True,2009.0
ARCO,Arcos Dorados Holdings Inc. Class A Shares,Consumer Discretionary,True,3387.0
ARCT,Arcturus Therapeutics Holdings Inc. Common Stock,Health Care,True,2859.0
ARDC,Ares Dynamic Credit Allocation Fund Inc. Common Shares,Finance,True,2979.0
ARDT,Ardent Health Partners Inc. Common Stock,Health Care,True,52.0
ARDX,Ardelyx Inc. Common Stock,Health Care,True,2588.0
ARE,Alexandria Real Estate Equities Inc. Common Stock,Real Estate,True,6225.0
AREB,American Rebel Holdings Inc. Common Stock,Industrials,True,665.0
AREC,American Resources Corporation Class A Common Stock,Energy,True,1824.0
AREN,The Arena Group Holdings Inc. Common Stock,Technology,True,4197.0
ARES,Ares Management Corporation Class A Common Stock,Finance,True,2621.0
ARGD,Argo Group International Holdings Ltd. 6.5% Senior Notes Due 2042,Finance,True,3022.0
ARGX,argenx SE American Depositary Shares,Health Care,True,1854.0
ARHS,Arhaus Inc. Class A Common Stock,Consumer Discretionary,True,729.0
ARI,Apollo Commercial Real Estate Finance Inc,Real Estate,True,3779.0
ARIS,Aris Water Solutions Inc. Class A Common Stock,Energy,True,738.0
ARKO,ARKO Corp. Common Stock,Consumer Staples,True,1307.0
ARKR,Ark Restaurants Corp. Common Stock,Consumer Discretionary,True,6225.0
ARL,American Realty Investors Inc. Common Stock,Real Estate,True,6225.0
ARLO,Arlo Technologies Inc. Common Stock,Consumer Staples,True,1549.0
ARLP,Alliance Resource Partners L.P. Common Units representing Limited Partners Interests,Energy,True,6225.0
ARM,Arm Holdings plc American Depositary Shares,Technology,True,263.0
ARMK,Aramark Common Stock,Consumer Discretionary,True,2717.0
ARMP,Armata Pharmaceuticals Inc. Common Stock,Health Care,True,6225.0
AROC,Archrock Inc. Common Stock,Utilities,True,4307.0
AROW,Arrow Financial Corporation Common Stock,Finance,True,6225.0
ARQ,Arq Inc. Common Stock,Industrials,True,5207.0
ARQQ,Arqit Quantum Inc. Ordinary Shares,Technology,True,880.0
ARQQW,Arqit Quantum Inc. Warrants,Technology,True,544.0
ARQT,Arcutis Biotherapeutics Inc. Common Stock,Health Care,True,1174.0
ARR,ARMOUR Residential REIT Inc.,Real Estate,True,4235.0
ARRY,Array Technologies Inc. Common Stock,Consumer Discretionary,True,995.0
ARTL,Artelo Biosciences Inc. Common Stock,Health Care,True,1328.0
ARTNA,Artesian Resources Corporation Class A Common Stock,Utilities,True,6225.0
ARTV,Artiva Biotherapeutics Inc. Common Stock,Health Care,True,51.0
ARTW,Art's-Way Manufacturing Co. Inc. Common Stock,Industrials,True,6225.0
ARVN,Arvinas Inc. Common Stock,Health Care,True,1511.0
ARW,Arrow Electronics Inc. Common Stock,Technology,True,6225.0
ARWR,Arrowhead Pharmaceuticals Inc. Common Stock,Health Care,True,6225.0
AS,Amer Sports Inc. Ordinary Shares,Consumer Discretionary,True,167.0
ASA,ASA  Gold and Precious Metals Limited,Industrials,True,6225.0
ASAI,Sendas Distribuidora S A ADS,Consumer Staples,True,897.0
ASAN,Asana Inc. Class A Common Stock,Technology,True,1006.0
ASB,Associated Banc-Corp Common Stock,Finance,True,6225.0
ASBA,Associated Banc-Corp 6.625% Fixed-Rate Reset Subordinated Notes due 2033,Finance,True,397.0
ASC,Ardmore Shipping Corporation Common Stock,Consumer Discretionary,True,2810.0
ASG,Liberty All-Star Growth Fund Inc.,Finance,True,6225.0
ASGI,abrdn Global Infrastructure Income Fund Common Shares of Beneficial Interest,Finance,True,1050.0
ASGN,ASGN Incorporated Common Stock,Consumer Discretionary,True,6225.0
ASH,Ashland Inc. Common Stock,Consumer Discretionary,True,6225.0
ASIX,AdvanSix Inc. Common Stock ,Industrials,True,2023.0
ASLE,AerSale Corporation Common Stock,Consumer Discretionary,True,1407.0
ASM,Avino Silver & Gold Mines Ltd. Common Shares (Canada),Basic Materials,True,4745.0
ASMB,Assembly Biosciences Inc. Common Stock,Health Care,True,3468.0
ASML,ASML Holding N.V. New York Registry Shares,Technology,True,6225.0
ASND,Ascendis Pharma A/S American Depositary Shares,Health Care,True,2435.0
ASNS,Actelis Networks Inc. Common Stock,Telecommunications,True,598.0
ASO,Academy Sports and Outdoors Inc. Common Stock,Consumer Discretionary,True,1004.0
ASPI,ASP Isotopes Inc. Common Stock,Industrials,True,473.0
ASPN,Aspen Aerogels Inc. Common Stock,Consumer Discretionary,True,2592.0
ASPS,Altisource Portfolio Solutions S.A. Common Stock,Consumer Discretionary,True,3813.0
ASR,Grupo Aeroportuario del Sureste S.A. de C.V. Common Stock,Consumer Discretionary,True,6038.0
ASRT,Assertio Holdings Inc. Common Stock,Health Care,True,6225.0
ASRV,AmeriServ Financial Inc. Common Stock,Finance,True,6225.0
ASST,Asset Entities Inc. Class B Common Stock,Technology,True,416.0
ASTC,Astrotech Corporation (DE) Common Stock,Industrials,True,6225.0
ASTE,Astec Industries Inc. Common Stock,Industrials,True,6225.0
ASTH,Astrana Health Inc. Common Stock,Consumer Discretionary,True,3916.0
ASTI,Ascent Solar Technologies Inc. Common Stock,Technology,True,528.0
ASTL,Algoma Steel Group Inc. Common Shares,Industrials,True,900.0
ASTS,AST SpaceMobile Inc. Class A Common Stock,Consumer Discretionary,True,1235.0
ASUR,Asure Software Inc Common Stock,Technology,True,6225.0
ASX,ASE Technology Holding Co. Ltd. American Depositary Shares (each representing Two Common Shares) ,Technology,True,6036.0
ASYS,Amtech Systems Inc. Common Stock,Technology,True,6225.0
ATAI,ATAI Life Sciences N.V. Common Shares,Health Care,True,826.0
ATAT,Atour Lifestyle Holdings Limited American Depositary Shares,Consumer Discretionary,True,472.0
ATCH,AtlasClear Holdings Inc. Common Stock,Finance,True,896.0
ATCOL,Atlas Corp. 7.125% Notes due 2027,Consumer Discretionary,True,847.0
ATEC,Alphatec Holdings Inc. Common Stock,Health Care,True,4607.0
ATEK,Athena Technology Acquisition Corp. II Class A Common Stock,Finance,True,671.0
ATEN,A10 Networks Inc. Common Stock,Telecommunications,True,2650.0
ATER,Aterian Inc. Common Stock,Consumer Discretionary,True,1335.0
ATEX,Anterix Inc. Common Stock,Telecommunications,True,2431.0
ATGE,Adtalem Global Education Inc. Common Stock,Real Estate,True,6225.0
ATGL,Alpha Technology Group Limited Ordinary Shares,Technology,True,230.0
ATHA,Athira Pharma Inc. Common Stock,Health Care,True,1014.0
ATHE,Alterity Therapeutics Limited American Depositary Shares,Health Care,True,5287.0
ATHM,Autohome Inc. American Depositary Shares each representing four class A ordinary shares.,Technology,True,2718.0
ATI,ATI Inc. Common Stock,Industrials,True,6225.0
ATIF,ATIF Holdings Limited Ordinary Shares,Consumer Discretionary,True,1362.0
ATIP,ATI Physical Therapy Inc. Class A Common Stock,Health Care,True,1004.0
ATLC,Atlanticus Holdings Corporation Common Stock,Finance,True,6225.0
ATLCL,Atlanticus Holdings Corporation 6.125% Senior Notes due 2026,Finance,True,716.0
ATLCP,Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock no par value per share,Finance,True,830.0
ATLCZ,Atlanticus Holdings Corporation 9.25% Senior Notes due 2029,Finance,True,168.0
ATLO,Ames National Corporation Common Stock,Finance,True,6195.0
ATLX,Atlas Lithium Corporation Common Stock,Industrials,True,443.0
ATMC,AlphaTime Acquisition Corp Ordinary Shares,Finance,True,427.0
ATMU,Atmus Filtration Technologies Inc. Common Stock,Consumer Discretionary,True,338.0
ATMV,AlphaVest Acquisition Corp Ordinary Shares,Finance,True,423.0
ATNF,180 Life Sciences Corp. Common Stock,Health Care,True,1827.0
ATNI,ATN International Inc. Common Stock,Telecommunications,True,6225.0
ATNM,Actinium Pharmaceuticals Inc. (Delaware) Common Stock,Health Care,True,2959.0
ATO,Atmos Energy Corporation Common Stock,Utilities,True,6225.0
ATOM,Atomera Incorporated Common Stock,Technology,True,2050.0
ATOS,Atossa Therapeutics Inc. Common Stock,Health Care,True,2992.0
ATPC,Agape ATP Corporation Common Stock,Health Care,True,266.0
ATR,AptarGroup Inc. Common Stock,Industrials,True,6225.0
ATRA,Atara Biotherapeutics Inc. Common Stock,Health Care,True,2505.0
ATRC,AtriCure Inc. Common Stock,Health Care,True,4820.0
ATRO,Astronics Corporation Common Stock,Industrials,True,6225.0
ATS,ATS Corporation Common Shares,Industrials,True,3713.0
ATSG,Air Transport Services Group Inc,Consumer Discretionary,True,5334.0
ATUS,Altice USA Inc. Class A Common Stock,Telecommunications,True,1830.0
ATXG,Addentax Group Corp. Common Stock,Consumer Discretionary,True,1654.0
ATXI,Avenue Therapeutics Inc. Common Stock,Health Care,True,1827.0
ATXS,Astria Therapeutics Inc. Common Stock,Health Care,True,2332.0
ATYR,aTyr Pharma Inc. Common Stock,Health Care,True,2366.0
AU,AngloGold Ashanti PLC Ordinary Shares,Basic Materials,True,6225.0
AUB,Atlantic Union Bankshares Corporation Common Stock,Finance,True,6225.0
AUBN,Auburn National Bancorporation Inc. Common Stock,Finance,True,6225.0
AUDC,AudioCodes Ltd. Common Stock,Utilities,True,6225.0
AUGX,Augmedix Inc. Common Stock,Consumer Discretionary,True,881.0
AUID,authID Inc. Common Stock,Technology,True,830.0
AUMN,Golden Minerals Company Common Stock,Basic Materials,True,3876.0
AUNA,Auna SA Class A Ordinary Shares,Health Care,True,132.0
AUPH,Aurinia Pharmaceuticals Inc Ordinary Shares,Health Care,True,2536.0
AUR,Aurora Innovation Inc. Class A Common Stock,Technology,True,854.0
AURA,Aura Biosciences Inc. Common Stock,Health Care,True,733.0
AUST,Austin Gold Corp. Common Shares,Basic Materials,True,605.0
AUTL,Autolus Therapeutics plc American Depositary Share,Health Care,True,1578.0
AUUD,Auddia Inc. Common Stock,Technology,True,911.0
AVA,Avista Corporation Common Stock,Utilities,True,6225.0
AVAH,Aveanna Healthcare Holdings Inc. Common Stock,Health Care,True,862.0
AVAL,Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares),Finance,True,2522.0
AVAV,AeroVironment Inc. Common Stock,Industrials,True,4453.0
AVB,AvalonBay Communities Inc. Common Stock,Real Estate,True,6225.0
AVBP,ArriVent BioPharma Inc. Common Stock,Health Care,True,171.0
AVD,American Vanguard Corporation Common Stock ($0.10 Par Value),Industrials,True,6225.0
AVDL,Avadel Pharmaceuticals plc Ordinary Share,Health Care,True,6225.0
AVDX,AvidXchange Holdings Inc. Common Stock,Technology,True,745.0
AVGO,Broadcom Inc. Common Stock,Technology,True,3813.0
AVGR,Avinger Inc. Common Stock,Health Care,True,2433.0
AVIR,Atea Pharmaceuticals Inc. Common Stock,Health Care,True,984.0
AVK,Advent Convertible and Income Fund,Finance,True,5392.0
AVNS,Avanos Medical Inc. Common Stock,Health Care,True,2502.0
AVNT,Avient Corporation Common Stock,Industrials,True,6225.0
AVNW,Aviat Networks Inc. Common Stock,Technology,True,6225.0
AVO,Mission Produce Inc. Common Stock,Consumer Staples,True,1004.0
AVPT,AvePoint Inc. Class A Common Stock,Technology,True,1233.0
AVT,Avnet Inc. Common Stock,Technology,True,6225.0
AVTE,Aerovate Therapeutics Inc. Common Stock,Health Care,True,818.0
AVTR,Avantor Inc. Common Stock,Industrials,True,1352.0
AVTX,Avalo Therapeutics Inc. Common Stock,Health Care,True,2255.0
AVXL,Anavex Life Sciences Corp. Common Stock,Health Care,True,4571.0
AVY,Avery Dennison Corporation Common Stock,Consumer Discretionary,True,6225.0
AWF,Alliancebernstein Global High Income Fund,Finance,True,6225.0
AWH,Aspira Women's Health Inc. Common Stock,Health Care,True,6036.0
AWI,Armstrong World Industries Inc Common Stock,Industrials,True,4517.0
AWK,American Water Works Company Inc. Common Stock,Utilities,True,4138.0
AWP,abrdn Global Premier Properties Fund Common Shares of Beneficial Interest,Finance,True,4388.0
AWR,American States Water Company Common Stock,Utilities,True,6225.0
AWRE,Aware Inc. Common Stock,Technology,True,6225.0
AWX,Avalon Holdings Corporation Common Stock,Utilities,True,6225.0
AX,Axos Financial Inc. Common Stock,Finance,True,4919.0
AXDX,Accelerate Diagnostics Inc. Common Stock,Industrials,True,6225.0
AXGN,Axogen Inc. Common Stock,Health Care,True,6225.0
AXIL,AXIL Brands Inc. Common Stock,Consumer Discretionary,True,158.0
AXL,American Axle & Manufacturing Holdings Inc. Common Stock,Consumer Discretionary,True,6225.0
AXNX,Axonics Inc. Common Stock,Health Care,True,1487.0
AXON,Axon Enterprise Inc. Common Stock,Industrials,True,5857.0
AXP,American Express Company Common Stock,Finance,True,6225.0
AXR,AMREP Corporation Common Stock,Real Estate,True,6225.0
AXS,Axis Capital Holdings Limited Common Stock,Finance,True,5349.0
AXSM,Axsome Therapeutics Inc. Common Stock,Health Care,True,2229.0
AXTA,Axalta Coating Systems Ltd. Common Shares,Consumer Discretionary,True,2486.0
AXTI,AXT Inc Common Stock,Technology,True,6225.0
AY,Atlantica Sustainable Infrastructure plc Ordinary Shares,Utilities,True,2592.0
AYI,Acuity Brands Inc. ,Consumer Discretionary,True,5745.0
AYRO,AYRO Inc. Common Stock,Consumer Discretionary,True,5281.0
AYTU,Aytu BioPharma Inc.  Common Stock,Health Care,True,4030.0
AZ,A2Z Cust2Mate Solutions Corp. Common Shares,Industrials,True,937.0
AZEK,The AZEK Company Inc. Class A Common Stock,Industrials,True,1082.0
AZI,Autozi Internet Technology (Global) Ltd. Class A Ordinary Shares,Consumer Discretionary,True,23.0
AZN,AstraZeneca PLC American Depositary Shares,Health Care,True,6225.0
AZO,AutoZone Inc. Common Stock,Consumer Discretionary,True,6225.0
AZPN,Aspen Technology Inc. Common Stock,Technology,True,6225.0
AZTA,Azenta Inc.,Technology,True,6225.0
AZTR,Azitra Inc Common Stock,Health Care,True,324.0
AZUL,Azul S.A. American Depositary Shares (each representing three preferred shares),Consumer Discretionary,True,1880.0
AZZ,AZZ Inc.,Industrials,True,6225.0
B,Barnes Group Inc. Common Stock,Industrials,True,6225.0
BA,Boeing Company (The) Common Stock,Industrials,True,6225.0
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,Consumer Discretionary,True,2524.0
BAC,Bank of America Corporation Common Stock,Finance,True,6225.0
BACK,IMAC Holdings Inc. Common Stock,Health Care,True,1417.0
BAER,Bridger Aerospace Group Holdings Inc. Common Stock,Consumer Discretionary,True,891.0
BAFN,BayFirst Financial Corp. Common Stock,Finance,True,937.0
BAH,Booz Allen Hamilton Holding Corporation Common Stock,Consumer Discretionary,True,3488.0
BAK,Braskem SA ADR,Industrials,True,6225.0
BALL,Ball Corporation Common Stock,Industrials,True,6225.0
BALY,Bally's Corporation Common Stock,Consumer Discretionary,True,1386.0
BAM,Brookfield Asset Management Inc Class A Limited Voting Shares,Consumer Discretionary,True,459.0
BANC,Banc of California Inc. Common Stock,Finance,True,5563.0
BAND,Bandwidth Inc. Class A Common Stock,Technology,True,1732.0
BANF,BancFirst Corporation Common Stock,Finance,True,6225.0
BANFP,BancFirst Corporation - BFC Capital Trust II Cumulative Trust Preferred Securities,Finance,True,5171.0
BANL,CBL International Limited Ordinary Shares,Energy,True,383.0
BANR,Banner Corporation Common Stock,Finance,True,6225.0
BANX,ArrowMark Financial Corp. Common Stock,Finance,True,2741.0
BAOS,Baosheng Media Group Holdings Limited Ordinary shares,Consumer Discretionary,True,917.0
BAP,Credicorp Ltd. Common Stock,Finance,True,6225.0
BARK,BARK Inc. Class A Common Stock,Consumer Discretionary,True,950.0
BASE,Couchbase Inc. Common Stock,Technology,True,803.0
BATL,Battalion Oil Corporation Common Stock,Energy,True,1199.0
BATRA,Atlanta Braves Holdings Inc. Series A Common Stock,Consumer Discretionary,True,2128.0
BATRK,Atlanta Braves Holdings Inc. Series C Common Stock,Consumer Discretionary,True,2128.0
BAX,Baxter International Inc. Common Stock,Health Care,True,6225.0
BB,BlackBerry Limited Common Stock,Technology,True,6225.0
BBAI,BigBear.ai Inc. Common Stock,Technology,True,879.0
BBAR,Banco BBVA Argentina S.A. ADS,Finance,True,6225.0
BBCP,Concrete Pumping Holdings Inc. Common Stock,Consumer Discretionary,True,1789.0
BBD,Banco Bradesco Sa American Depositary Shares,Finance,True,5578.0
BBDC,Barings BDC Inc. Common Stock,Finance,True,4432.0
BBDO,Banco Bradesco Sa American Depositary Shares (each representing one Common Share),Finance,True,3158.0
BBGI,Beasley Broadcast Group Inc. Class A Common Stock,Consumer Discretionary,True,6197.0
BBIO,BridgeBio Pharma Inc. Common Stock,Health Care,True,1324.0
BBLG,Bone Biologics Corp Common Stock,Health Care,True,745.0
BBN,BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest,Finance,True,3545.0
BBSI,Barrett Business Services Inc. Common Stock,Consumer Discretionary,True,6225.0
BBU,Brookfield Business Partners L.P. Limited Partnership Units ,Consumer Discretionary,True,2097.0
BBUC,Brookfield Business Corporation Class A Exchangeable Subordinate Voting Shares,Consumer Discretionary,True,646.0
BBVA,Banco Bilbao Vizcaya Argentaria S.A. Common Stock,Finance,True,6225.0
BBW,Build-A-Bear Workshop Inc. Common Stock,Consumer Discretionary,True,5014.0
BBWI,Bath & Body Works Inc.,Consumer Discretionary,True,6225.0
BBY,Best Buy Co. Inc. Common Stock,Consumer Discretionary,True,6225.0
BC,Brunswick Corporation Common Stock,Industrials,True,6225.0
BCAB,BioAtla Inc. Common Stock,Health Care,True,952.0
BCAL,California BanCorp Common Stock,Finance,True,4752.0
BCAN,Femto Technologies Inc. Common Stock,Technology,True,587.0
BCAT,BlackRock Capital Allocation Term Trust Common Shares of Beneficial Interest,Finance,True,1009.0
BCAX,Bicara Therapeutics Inc. Common Stock,Health Care,True,12.0
BCBP,BCB Bancorp Inc. (NJ) Common Stock,Finance,True,5275.0
BCC,Boise Cascade L.L.C. Common Stock,Consumer Discretionary,True,2932.0
BCDA,BioCardia Inc. Common Stock,Health Care,True,6225.0
BCE,BCE Inc. Common Stock,Telecommunications,True,6225.0
BCG,Binah Capital Group Inc. Common Stock,Finance,True,129.0
BCH,Banco De Chile ADS,Finance,True,5578.0
BCLI,Brainstorm Cell Therapeutics Inc. Common Stock,Health Care,True,5281.0
BCML,BayCom Corp Common Stock,Finance,True,4752.0
BCO,Brinks Company (The) Common Stock,Consumer Discretionary,True,6225.0
BCOV,Brightcove Inc. Common Stock,Technology,True,3174.0
BCOW,1895 Bancorp of Wisconsin Inc. (MD) Common Stock,Finance,True,1441.0
BCPC,Balchem Corporation Common Stock,Industrials,True,6225.0
BCRX,BioCryst Pharmaceuticals Inc. Common Stock,Health Care,True,6225.0
BCS,Barclays PLC Common Stock,Finance,True,6225.0
BCSA,Blockchain Coinvestors Acquisition Corp. I Class A Ordinary Shares,Finance,True,690.0
BCSAU,Blockchain Coinvestors Acquisition Corp. I Unit,Finance,True,725.0
